id,pos_1,pos_2,vision,metabolism,sugar,age,max_age,sex,has_reproduced,has_spread_culture,has_accepted_culture,initial_sugar,children,total_inheritance_received,culture,loans_given,loans_owed,diseases,immunity,last_partner_id,last_credit_partner,last_combat_partner,chose_not_to_attack,chose_not_to_borrow,chose_not_to_lend,chose_not_to_reproduce,chose_not_to_spread_culture,schwartz_values
43,48,9,3,4,10.0,0,63,male,false,false,false,10.0,Int64[],0.0,"Bool[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.02f0, stimulation = 0.51f0, hedonism = -0.25f0, achievement = 0.36f0, power = -0.76f0, security = 0.3f0, conformity = -1.34f0, tradition = -0.14f0, benevolence = 0.43f0, universalism = -0.15f0)"
11,35,1,2,2,8.0,0,92,male,false,false,false,8.0,Int64[],0.0,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.16f0, stimulation = 0.34f0, hedonism = 1.19f0, achievement = -0.46f0, power = 0.68f0, security = -0.2f0, conformity = -1.38f0, tradition = -1.19f0, benevolence = -0.95f0, universalism = 0.8f0)"
36,43,42,1,1,6.0,0,64,female,false,false,false,6.0,Int64[],0.0,"Bool[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.29f0, stimulation = -1.14f0, hedonism = -0.81f0, achievement = 0.21f0, power = -2.05f0, security = 1.53f0, conformity = -0.44f0, tradition = 2.0f0, benevolence = 0.59f0, universalism = 0.42f0)"
39,9,24,1,1,15.0,0,99,female,false,false,false,15.0,Int64[],0.0,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.46f0, stimulation = -2.05f0, hedonism = -0.99f0, achievement = -0.53f0, power = -2.42f0, security = 2.15f0, conformity = 0.76f0, tradition = 0.69f0, benevolence = 0.74f0, universalism = 1.18f0)"
7,9,40,1,1,8.0,0,76,male,false,false,false,8.0,Int64[],0.0,"Bool[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.12f0, stimulation = -1.17f0, hedonism = -1.95f0, achievement = 1.58f0, power = -0.56f0, security = 1.35f0, conformity = -1.0f0, tradition = -0.37f0, benevolence = 0.54f0, universalism = 0.47f0)"
25,10,9,2,3,18.0,0,89,female,false,false,false,18.0,Int64[],0.0,"Bool[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.32f0, stimulation = 0.04f0, hedonism = -0.55f0, achievement = -0.14f0, power = -0.88f0, security = 0.61f0, conformity = -1.42f0, tradition = -1.38f0, benevolence = 0.86f0, universalism = 1.54f0)"
34,5,33,1,4,24.0,0,69,male,false,false,false,24.0,Int64[],0.0,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.6f0, stimulation = -0.66f0, hedonism = -0.61f0, achievement = -1.97f0, power = -1.06f0, security = 1.54f0, conformity = -0.36f0, tradition = 0.68f0, benevolence = 1.95f0, universalism = 1.11f0)"
50,14,21,5,2,25.0,0,62,female,false,false,false,25.0,Int64[],0.0,"Bool[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.43f0, stimulation = -0.39f0, hedonism = 0.91f0, achievement = 0.84f0, power = -0.19f0, security = 1.19f0, conformity = -0.38f0, tradition = -1.27f0, benevolence = -0.25f0, universalism = -0.04f0)"
2,10,47,6,1,6.0,0,93,male,false,false,false,6.0,Int64[],0.0,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.47f0, stimulation = -1.5f0, hedonism = -0.91f0, achievement = -0.42f0, power = -0.8f0, security = 0.41f0, conformity = 0.11f0, tradition = 0.9f0, benevolence = -0.11f0, universalism = 0.82f0)"
10,39,45,6,1,14.0,0,71,male,false,false,false,14.0,Int64[],0.0,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.18f0, stimulation = -0.85f0, hedonism = 0.36f0, achievement = -1.12f0, power = -1.68f0, security = 0.91f0, conformity = -0.73f0, tradition = 0.07f0, benevolence = 1.3f0, universalism = 1.57f0)"
18,50,21,5,4,11.0,0,61,female,false,false,false,11.0,Int64[],0.0,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.77f0, stimulation = -0.32f0, hedonism = -0.46f0, achievement = -0.59f0, power = -1.52f0, security = 1.35f0, conformity = 1.67f0, tradition = 0.76f0, benevolence = -0.12f0, universalism = 0.01f0)"
26,44,18,2,3,19.0,0,61,female,false,false,false,19.0,Int64[],0.0,"Bool[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.2f0, stimulation = -1.12f0, hedonism = -1.26f0, achievement = -1.93f0, power = -0.59f0, security = 1.1f0, conformity = -0.98f0, tradition = 1.41f0, benevolence = 1.38f0, universalism = 2.19f0)"
27,37,1,1,3,25.0,0,76,male,false,false,false,25.0,Int64[],0.0,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.42f0, stimulation = -2.91f0, hedonism = -1.2f0, achievement = -0.7f0, power = -1.38f0, security = 1.55f0, conformity = 1.06f0, tradition = -0.32f0, benevolence = 0.49f0, universalism = 1.99f0)"
42,23,13,2,1,16.0,0,67,male,false,false,false,16.0,Int64[],0.0,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.71f0, stimulation = 0.31f0, hedonism = 1.56f0, achievement = -2.19f0, power = -0.91f0, security = 0.14f0, conformity = 0.05f0, tradition = 0.91f0, benevolence = 0.69f0, universalism = 0.16f0)"
16,38,38,6,3,11.0,0,91,female,false,false,false,11.0,Int64[],0.0,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.43f0, stimulation = -1.66f0, hedonism = -2.71f0, achievement = 0.3f0, power = -1.46f0, security = 0.83f0, conformity = 0.15f0, tradition = 0.53f0, benevolence = 1.88f0, universalism = 1.72f0)"
20,13,9,4,1,14.0,0,87,male,false,false,false,14.0,Int64[],0.0,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.69f0, stimulation = -0.5f0, hedonism = -0.82f0, achievement = 0.23f0, power = -0.71f0, security = 1.36f0, conformity = -1.75f0, tradition = 0.6f0, benevolence = 1.68f0, universalism = 0.61f0)"
19,48,27,4,2,22.0,0,98,female,false,false,false,22.0,Int64[],0.0,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 2.02f0, stimulation = 1.13f0, hedonism = 0.91f0, achievement = -0.42f0, power = -1.48f0, security = -0.59f0, conformity = -1.45f0, tradition = -1.26f0, benevolence = 0.6f0, universalism = 0.55f0)"
49,6,24,1,1,13.0,0,82,female,false,false,false,13.0,Int64[],0.0,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.78f0, stimulation = 0.62f0, hedonism = 0.29f0, achievement = -2.24f0, power = -2.56f0, security = -0.06f0, conformity = -1.03f0, tradition = 0.17f0, benevolence = 1.64f0, universalism = 1.37f0)"
44,10,1,2,3,18.0,0,100,female,false,false,false,18.0,Int64[],0.0,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.11f0, stimulation = 0.58f0, hedonism = 0.65f0, achievement = 0.3f0, power = 0.3f0, security = -1.67f0, conformity = -1.02f0, tradition = -1.59f0, benevolence = 0.36f0, universalism = 0.98f0)"
9,13,19,2,4,13.0,0,95,male,false,false,false,13.0,Int64[],0.0,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.51f0, stimulation = 0.43f0, hedonism = -1.47f0, achievement = -0.78f0, power = -0.92f0, security = 1.4f0, conformity = 0.1f0, tradition = 1.21f0, benevolence = -0.16f0, universalism = -0.31f0)"
31,19,39,5,2,20.0,0,60,female,false,false,false,20.0,Int64[],0.0,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.67f0, stimulation = 1.11f0, hedonism = -0.17f0, achievement = -2.9f0, power = -1.09f0, security = 0.3f0, conformity = 0.29f0, tradition = -0.94f0, benevolence = 1.54f0, universalism = 1.19f0)"
29,43,15,5,4,14.0,0,98,male,false,false,false,14.0,Int64[],0.0,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.1f0, stimulation = -1.96f0, hedonism = -0.82f0, achievement = -0.36f0, power = -0.94f0, security = 1.62f0, conformity = -1.08f0, tradition = 0.21f0, benevolence = 1.3f0, universalism = 0.95f0)"
46,23,40,6,2,21.0,0,68,male,false,false,false,21.0,Int64[],0.0,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.62f0, stimulation = -0.91f0, hedonism = -0.0f0, achievement = -0.99f0, power = -0.96f0, security = 1.2f0, conformity = -0.0f0, tradition = -0.29f0, benevolence = 0.64f0, universalism = 0.69f0)"
21,6,20,4,1,24.0,0,91,female,false,false,false,24.0,Int64[],0.0,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -1.34f0, stimulation = -1.82f0, hedonism = -0.52f0, achievement = -1.48f0, power = -1.13f0, security = 0.19f0, conformity = 0.61f0, tradition = 2.25f0, benevolence = 1.34f0, universalism = 1.9f0)"
