time,nagents,#153,#154,#155,#156,#157,#158,#159,#160,#161,#162,#163,#164,#165,#166,#167,#168,#169,#170,#171,#172
10,32,0,0,18,0.38836414790996776,"Dict(:p25 => 8.0, :p75 => 28.75, :p50 => 18.0, :p90 => 38.0, :p99 => 42.07000000000001, :p95 => 40.0)",9.413373677702422,10.0,0.0,3.4224142040147285,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,20,12,"Dict(""blue_proportion"" => 0.375, ""red_proportion"" => 0.625)","Dict(:p25 => 8.0, :p75 => 28.75, :p50 => 18.0, :p90 => 38.0, :p99 => 42.07000000000001, :p95 => 40.0)",9.413373677702422,0,18,"Dict{String, Real}(""red_transmission_rate"" => 0.7142857142857143, ""blue_transmission_rate"" => 0.2857142857142857, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 7)"
11,30,0,0,20,0.37524856096284664,"Dict(:p25 => 11.0, :p75 => 32.25, :p50 => 20.5, :p90 => 40.1, :p99 => 44.42, :p95 => 42.10000000000001)",12.731750166095214,11.0,0.0,3.308777757587495,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,18,12,"Dict(""blue_proportion"" => 0.4, ""red_proportion"" => 0.6)","Dict(:p25 => 11.0, :p75 => 32.25, :p50 => 20.5, :p90 => 40.1, :p99 => 44.42, :p95 => 42.10000000000001)",12.731750166095214,0,20,"Dict{String, Real}(""red_transmission_rate"" => 0.6, ""blue_transmission_rate"" => 0.4, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 3, ""total_transmissions"" => 5)"
12,28,0,0,22,0.3512809379070776,"Dict(:p25 => 11.75, :p75 => 35.5, :p50 => 24.0, :p90 => 42.3, :p99 => 46.73, :p95 => 44.95)",22.02834740382135,12.0,0.0,3.2826939972780647,"Dict{String, Real}(""unique_cultures"" => 27, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01318359375)",0.0,0.0,15,13,"Dict(""blue_proportion"" => 0.4642857142857143, ""red_proportion"" => 0.5357142857142857)","Dict(:p25 => 11.75, :p75 => 35.5, :p50 => 24.0, :p90 => 42.3, :p99 => 46.73, :p95 => 44.95)",22.02834740382135,0,22,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 1)"
13,27,0,0,23,0.34158792223308354,"Dict(:p25 => 11.5, :p75 => 37.5, :p50 => 26.0, :p90 => 44.400000000000006, :p99 => 49.0, :p95 => 47.80000000000001)",21.031893314172574,13.0,0.0,3.2444926304072963,"Dict{String, Real}(""unique_cultures"" => 26, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0126953125)",0.0,0.0,13,14,"Dict(""blue_proportion"" => 0.5185185185185185, ""red_proportion"" => 0.48148148148148145)","Dict(:p25 => 11.5, :p75 => 37.5, :p50 => 26.0, :p90 => 44.400000000000006, :p99 => 49.0, :p95 => 47.80000000000001)",21.031893314172574,0,23,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 2)"
14,25,0,0,25,0.30135593220338985,"Dict(:p25 => 16.0, :p75 => 39.0, :p50 => 28.0, :p90 => 47.0, :p99 => 51.760000000000005, :p95 => 50.2)",18.601261838499717,14.0,0.0,3.2188758248681983,"Dict{String, Real}(""unique_cultures"" => 25, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01220703125)",0.0,0.0,10,15,"Dict(""blue_proportion"" => 0.6, ""red_proportion"" => 0.4)","Dict(:p25 => 16.0, :p75 => 39.0, :p50 => 28.0, :p90 => 47.0, :p99 => 51.760000000000005, :p95 => 50.2)",18.601261838499717,0,25,"Dict{String, Real}(""red_transmission_rate"" => 0.25, ""blue_transmission_rate"" => 0.75, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 1, ""total_transmissions"" => 4)"
15,24,0,0,26,0.2807823129251701,"Dict(:p25 => 17.75, :p75 => 42.5, :p50 => 30.5, :p90 => 49.7, :p99 => 54.540000000000006, :p95 => 52.550000000000004)",16.85406370366989,15.0,0.0,3.178053830347946,"Dict{String, Real}(""unique_cultures"" => 24, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01171875)",0.0,0.0,10,14,"Dict(""blue_proportion"" => 0.5833333333333334, ""red_proportion"" => 0.4166666666666667)","Dict(:p25 => 17.75, :p75 => 42.5, :p50 => 30.5, :p90 => 49.7, :p99 => 54.540000000000006, :p95 => 52.550000000000004)",16.85406370366989,0,26,"Dict{String, Real}(""red_transmission_rate"" => 0.3333333333333333, ""blue_transmission_rate"" => 0.6666666666666666, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 2, ""total_transmissions"" => 6)"
16,24,0,0,26,0.287739965095986,"Dict(:p25 => 18.0, :p75 => 44.5, :p50 => 32.0, :p90 => 52.400000000000006, :p99 => 57.31, :p95 => 54.7)",20.610804390365058,16.0,0.0,3.178053830347946,"Dict{String, Real}(""unique_cultures"" => 24, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01171875)",0.0,0.0,11,13,"Dict(""blue_proportion"" => 0.5416666666666666, ""red_proportion"" => 0.4583333333333333)","Dict(:p25 => 18.0, :p75 => 44.5, :p50 => 32.0, :p90 => 52.400000000000006, :p99 => 57.31, :p95 => 54.7)",20.610804390365058,0,26,"Dict{String, Real}(""red_transmission_rate"" => 0.2, ""blue_transmission_rate"" => 0.8, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 1, ""total_transmissions"" => 5)"
17,24,0,0,26,0.29409282700421935,"Dict(:p25 => 18.75, :p75 => 45.75, :p50 => 33.5, :p90 => 55.400000000000006, :p99 => 60.08, :p95 => 56.85)",17.415946239897536,17.0,0.0,3.178053830347946,"Dict{String, Real}(""unique_cultures"" => 24, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01171875)",0.0,0.0,12,12,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)","Dict(:p25 => 18.75, :p75 => 45.75, :p50 => 33.5, :p90 => 55.400000000000006, :p99 => 60.08, :p95 => 56.85)",17.415946239897536,0,26,"Dict{String, Real}(""red_transmission_rate"" => 0.5, ""blue_transmission_rate"" => 0.5, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 2, ""total_transmissions"" => 4)"
18,24,0,0,26,0.30014297385620914,"Dict(:p25 => 19.5, :p75 => 47.75, :p50 => 35.0, :p90 => 58.400000000000006, :p99 => 61.31, :p95 => 59.0)",16.89601316278775,18.0,0.0,3.1202915653012844,"Dict{String, Real}(""unique_cultures"" => 23, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01123046875)",0.0,0.0,14,10,"Dict(""blue_proportion"" => 0.4166666666666667, ""red_proportion"" => 0.5833333333333334)","Dict(:p25 => 19.5, :p75 => 47.75, :p50 => 35.0, :p90 => 58.400000000000006, :p99 => 61.31, :p95 => 59.0)",16.89601316278775,0,26,"Dict{String, Real}(""red_transmission_rate"" => 0.5714285714285714, ""blue_transmission_rate"" => 0.42857142857142855, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 7)"
19,26,2,0,26,0.3474785309702173,"Dict(:p25 => 12.75, :p75 => 48.25, :p50 => 30.5, :p90 => 60.5, :p99 => 64.25, :p95 => 61.75)",14.946118793458387,17.53846153846154,0.07692307692307687,3.1514585102430304,"Dict{String, Real}(""unique_cultures"" => 24, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01171875)",0.0,0.0,14,12,"Dict(""blue_proportion"" => 0.46153846153846156, ""red_proportion"" => 0.5384615384615384)","Dict(:p25 => 12.75, :p75 => 48.25, :p50 => 30.5, :p90 => 60.5, :p99 => 64.25, :p95 => 61.75)",14.946118793458387,0,26,"Dict{String, Real}(""red_transmission_rate"" => 0.375, ""blue_transmission_rate"" => 0.625, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 3, ""total_transmissions"" => 8)"
20,29,5,0,26,0.377142857142857,"Dict(:p25 => 11.0, :p75 => 44.0, :p50 => 27.0, :p90 => 63.0, :p99 => 67.16000000000001, :p95 => 64.2)",5.247350131183786,16.620689655172413,0.168693661468021,3.0420032809074935,"Dict{String, Real}(""unique_cultures"" => 24, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01171875)",0.0,0.0,13,16,"Dict(""blue_proportion"" => 0.5517241379310345, ""red_proportion"" => 0.4482758620689655)","Dict(:p25 => 11.0, :p75 => 44.0, :p50 => 27.0, :p90 => 63.0, :p99 => 67.16000000000001, :p95 => 64.2)",5.247350131183786,0,26,"Dict{String, Real}(""red_transmission_rate"" => 0.7142857142857143, ""blue_transmission_rate"" => 0.2857142857142857, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 7)"
21,32,8,0,26,0.39211391018619923,"Dict(:p25 => 10.875, :p75 => 42.75, :p50 => 22.25, :p90 => 63.800000000000026, :p99 => 70.07000000000001, :p95 => 66.9)",3.585697673375211,15.96875,0.23795254403131105,3.214261228981897,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,12,20,"Dict(""blue_proportion"" => 0.625, ""red_proportion"" => 0.375)","Dict(:p25 => 10.875, :p75 => 42.75, :p50 => 22.25, :p90 => 63.800000000000026, :p99 => 70.07000000000001, :p95 => 66.9)",3.585697673375211,0,26,"Dict{String, Real}(""red_transmission_rate"" => 0.5, ""blue_transmission_rate"" => 0.5, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 4, ""total_transmissions"" => 8)"
22,34,10,0,26,0.3892497061916249,"Dict(:p25 => 12.5, :p75 => 36.75, :p50 => 22.25, :p90 => 63.400000000000034, :p99 => 73.00999999999999, :p95 => 69.7)",3.6212810557949586,15.970588235294118,0.2695807604809881,3.2081317515452716,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,14,20,"Dict(""blue_proportion"" => 0.5882352941176471, ""red_proportion"" => 0.4117647058823529)","Dict(:p25 => 12.5, :p75 => 36.75, :p50 => 22.25, :p90 => 63.400000000000034, :p99 => 73.00999999999999, :p95 => 69.7)",3.6212810557949586,0,26,"Dict{String, Real}(""red_transmission_rate"" => 0.45454545454545453, ""blue_transmission_rate"" => 0.5454545454545454, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 11)"
23,36,12,0,26,0.39371005718129837,"Dict(:p25 => 11.375, :p75 => 36.0, :p50 => 22.5, :p90 => 59.5, :p99 => 75.25, :p95 => 71.25)",3.803483106054399,16.02777777777778,0.2951569420373581,3.3524698782694626,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,12,24,"Dict(""blue_proportion"" => 0.6666666666666666, ""red_proportion"" => 0.3333333333333333)","Dict(:p25 => 11.375, :p75 => 36.0, :p50 => 22.5, :p90 => 59.5, :p99 => 75.25, :p95 => 71.25)",3.803483106054399,0,26,"Dict{String, Real}(""red_transmission_rate"" => 0.35714285714285715, ""blue_transmission_rate"" => 0.6428571428571429, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 14)"
24,36,13,0,27,0.38316596479861786,"Dict(:p25 => 12.5, :p75 => 37.75, :p50 => 21.75, :p90 => 61.5, :p99 => 78.25, :p95 => 73.5)",3.6308269777138533,16.36111111111111,0.30508394642520287,3.2754535248739125,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,13,23,"Dict(""blue_proportion"" => 0.6388888888888888, ""red_proportion"" => 0.3611111111111111)","Dict(:p25 => 12.5, :p75 => 37.75, :p50 => 21.75, :p90 => 61.5, :p99 => 78.25, :p95 => 73.5)",3.6308269777138533,0,27,"Dict{String, Real}(""red_transmission_rate"" => 0.35714285714285715, ""blue_transmission_rate"" => 0.6428571428571429, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 14)"
25,36,14,0,28,0.3721340388007055,"Dict(:p25 => 13.875, :p75 => 38.75, :p50 => 22.0, :p90 => 63.5, :p99 => 81.25, :p95 => 75.75)",3.481645991985504,16.666666666666668,0.31453703703703706,3.3234005369492094,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,13,23,"Dict(""blue_proportion"" => 0.6388888888888888, ""red_proportion"" => 0.3611111111111111)","Dict(:p25 => 13.875, :p75 => 38.75, :p50 => 22.0, :p90 => 63.5, :p99 => 81.25, :p95 => 75.75)",3.481645991985504,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.5833333333333334, ""blue_transmission_rate"" => 0.4166666666666667, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 7, ""total_transmissions"" => 12)"
26,39,17,0,28,0.3856732206507991,"Dict(:p25 => 13.5, :p75 => 38.75, :p50 => 20.0, :p90 => 58.80000000000004, :p99 => 82.57999999999998, :p95 => 75.19999999999999)",3.6369627110203293,16.307692307692307,0.3508305112078698,3.4147395813132535,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,14,25,"Dict(""blue_proportion"" => 0.6410256410256411, ""red_proportion"" => 0.358974358974359)","Dict(:p25 => 13.5, :p75 => 38.75, :p50 => 20.0, :p90 => 58.80000000000004, :p99 => 82.57999999999998, :p95 => 75.19999999999999)",3.6369627110203293,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.4375, ""blue_transmission_rate"" => 0.5625, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 7, ""total_transmissions"" => 16)"
27,41,19,0,28,0.38465271330913997,"Dict(:p25 => 12.5, :p75 => 39.5, :p50 => 20.0, :p90 => 58.0, :p99 => 78.19999999999999, :p95 => 73.0)",3.403271568534815,16.463414634146343,0.36321589882565486,3.531749628914944,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,17,24,"Dict(""blue_proportion"" => 0.5853658536585366, ""red_proportion"" => 0.4146341463414634)","Dict(:p25 => 12.5, :p75 => 39.5, :p50 => 20.0, :p90 => 58.0, :p99 => 78.19999999999999, :p95 => 73.0)",3.403271568534815,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.42105263157894735, ""blue_transmission_rate"" => 0.5789473684210527, ""blue_initiated_transmissions"" => 11, ""red_initiated_transmissions"" => 8, ""total_transmissions"" => 19)"
28,41,19,0,28,0.37939703586562046,"Dict(:p25 => 13.5, :p75 => 40.5, :p50 => 22.5, :p90 => 60.0, :p99 => 80.79999999999998, :p95 => 76.0)",3.1343565924781576,17.463414634146343,0.34241722305491207,3.4303134561500737,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,13,28,"Dict(""blue_proportion"" => 0.6829268292682927, ""red_proportion"" => 0.3170731707317073)","Dict(:p25 => 13.5, :p75 => 40.5, :p50 => 22.5, :p90 => 60.0, :p99 => 80.79999999999998, :p95 => 76.0)",3.1343565924781576,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.3333333333333333, ""blue_transmission_rate"" => 0.6666666666666666, ""blue_initiated_transmissions"" => 12, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 18)"
29,43,21,0,28,0.4012096019173874,"Dict(:p25 => 13.25, :p75 => 39.75, :p50 => 22.5, :p90 => 61.40000000000001, :p99 => 83.32, :p95 => 78.6)",2.9112432095115395,17.6046511627907,0.3553193450278025,3.3684511884225317,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,15,28,"Dict(""blue_proportion"" => 0.6511627906976745, ""red_proportion"" => 0.3488372093023256)","Dict(:p25 => 13.25, :p75 => 39.75, :p50 => 22.5, :p90 => 61.40000000000001, :p99 => 83.32, :p95 => 78.6)",2.9112432095115395,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.3333333333333333, ""blue_transmission_rate"" => 0.6666666666666666, ""blue_initiated_transmissions"" => 12, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 18)"
30,44,22,0,28,0.3974712156530338,"Dict(:p25 => 12.875, :p75 => 36.125, :p50 => 22.0, :p90 => 62.80000000000001, :p99 => 84.14, :p95 => 81.25)",2.7555847824819946,18.181818181818183,0.3513068181818182,3.1910528090667576,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,17,27,"Dict(""blue_proportion"" => 0.6136363636363636, ""red_proportion"" => 0.38636363636363635)","Dict(:p25 => 12.875, :p75 => 36.125, :p50 => 22.0, :p90 => 62.80000000000001, :p99 => 84.14, :p95 => 81.25)",2.7555847824819946,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.375, ""blue_transmission_rate"" => 0.625, ""blue_initiated_transmissions"" => 10, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 16)"
31,44,22,0,28,0.38980251957780054,"Dict(:p25 => 12.875, :p75 => 37.125, :p50 => 22.0, :p90 => 64.50000000000001, :p99 => 86.71000000000001, :p95 => 83.25)",2.599866306904055,19.181818181818183,0.33299224472210254,3.3553949101323366,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,18,26,"Dict(""blue_proportion"" => 0.5909090909090909, ""red_proportion"" => 0.4090909090909091)","Dict(:p25 => 12.875, :p75 => 37.125, :p50 => 22.0, :p90 => 64.50000000000001, :p99 => 86.71000000000001, :p95 => 83.25)",2.599866306904055,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.29411764705882354, ""blue_transmission_rate"" => 0.7058823529411765, ""blue_initiated_transmissions"" => 12, ""red_initiated_transmissions"" => 5, ""total_transmissions"" => 17)"
32,45,23,0,28,0.3870142408882453,"Dict(:p25 => 12.5, :p75 => 38.0, :p50 => 22.5, :p90 => 62.600000000000016, :p99 => 87.56, :p95 => 85.79999999999998)",2.9562848931030885,19.733333333333334,0.33168168168168166,3.4182030789822986,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,18,27,"Dict(""blue_proportion"" => 0.6, ""red_proportion"" => 0.4)","Dict(:p25 => 12.5, :p75 => 38.0, :p50 => 22.5, :p90 => 62.600000000000016, :p99 => 87.56, :p95 => 85.79999999999998)",2.9562848931030885,0,28,"Dict{String, Real}(""red_transmission_rate"" => 0.125, ""blue_transmission_rate"" => 0.875, ""blue_initiated_transmissions"" => 14, ""red_initiated_transmissions"" => 2, ""total_transmissions"" => 16)"
