id,pos_1,pos_2,vision,metabolism,sugar,age,max_age,sex,has_reproduced,has_spread_culture,has_accepted_culture,initial_sugar,children,total_inheritance_received,culture,loans_given,loans_owed,diseases,immunity,last_partner_id,last_credit_partner,last_combat_partner,chose_not_to_attack,chose_not_to_borrow,chose_not_to_lend,chose_not_to_reproduce,chose_not_to_spread_culture,traits
39,9,24,1,1,15.0,0,99,female,false,false,false,15.0,Int64[],0.0,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.35, conscientiousness = 3.8, extraversion = 3.73, agreeableness = 4.72, neuroticism = 3.23)"
7,9,40,1,1,8.0,0,76,male,false,false,false,8.0,Int64[],0.0,"Bool[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.81, conscientiousness = 4.41, extraversion = 2.98, agreeableness = 3.68, neuroticism = 3.61)"
25,10,9,2,3,18.0,0,89,female,false,false,false,18.0,Int64[],0.0,"Bool[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 4.0, conscientiousness = 4.6, extraversion = 4.08, agreeableness = 4.89, neuroticism = 2.22)"
34,5,33,1,4,24.0,0,69,male,false,false,false,24.0,Int64[],0.0,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.7, conscientiousness = 3.02, extraversion = 1.52, agreeableness = 3.3, neuroticism = 4.74)"
50,14,21,5,2,25.0,0,62,female,false,false,false,25.0,Int64[],0.0,"Bool[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.55, conscientiousness = 3.21, extraversion = 2.86, agreeableness = 3.56, neuroticism = 2.71)"
2,10,47,6,1,6.0,0,93,male,false,false,false,6.0,Int64[],0.0,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.48, conscientiousness = 2.59, extraversion = 1.05, agreeableness = 3.44, neuroticism = 3.72)"
10,39,45,6,1,14.0,0,71,male,false,false,false,14.0,Int64[],0.0,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.8, conscientiousness = 3.33, extraversion = 2.98, agreeableness = 3.18, neuroticism = 3.19)"
18,50,21,5,4,11.0,0,61,female,false,false,false,11.0,Int64[],0.0,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 5.0, conscientiousness = 3.71, extraversion = 4.25, agreeableness = 3.67, neuroticism = 2.56)"
26,44,18,2,3,19.0,0,61,female,false,false,false,19.0,Int64[],0.0,"Bool[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.5, conscientiousness = 3.27, extraversion = 3.71, agreeableness = 3.03, neuroticism = 1.96)"
27,37,1,1,3,25.0,0,76,male,false,false,false,25.0,Int64[],0.0,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 4.49, conscientiousness = 3.18, extraversion = 2.37, agreeableness = 4.72, neuroticism = 2.71)"
42,23,13,2,1,16.0,0,67,male,false,false,false,16.0,Int64[],0.0,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.23, conscientiousness = 2.73, extraversion = 3.18, agreeableness = 4.76, neuroticism = 3.42)"
16,38,38,6,3,11.0,0,91,female,false,false,false,11.0,Int64[],0.0,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.46, conscientiousness = 3.44, extraversion = 3.78, agreeableness = 4.65, neuroticism = 3.49)"
20,13,9,4,1,14.0,0,87,male,false,false,false,14.0,Int64[],0.0,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.41, conscientiousness = 3.34, extraversion = 2.27, agreeableness = 4.1, neuroticism = 5.0)"
19,48,27,4,2,22.0,0,98,female,false,false,false,22.0,Int64[],0.0,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 2.94, conscientiousness = 3.22, extraversion = 2.93, agreeableness = 3.47, neuroticism = 2.89)"
49,6,24,1,1,13.0,0,82,female,false,false,false,13.0,Int64[],0.0,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.53, conscientiousness = 3.18, extraversion = 3.32, agreeableness = 3.31, neuroticism = 1.81)"
44,10,1,2,3,18.0,0,100,female,false,false,false,18.0,Int64[],0.0,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.02, conscientiousness = 3.32, extraversion = 3.26, agreeableness = 4.6, neuroticism = 4.12)"
9,13,19,2,4,13.0,0,95,male,false,false,false,13.0,Int64[],0.0,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 4.12, conscientiousness = 4.55, extraversion = 3.19, agreeableness = 3.85, neuroticism = 2.82)"
31,19,39,5,2,20.0,0,60,female,false,false,false,20.0,Int64[],0.0,"Bool[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.98, conscientiousness = 4.29, extraversion = 3.47, agreeableness = 5.0, neuroticism = 2.79)"
29,43,15,5,4,14.0,0,98,male,false,false,false,14.0,Int64[],0.0,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.46, conscientiousness = 2.8, extraversion = 4.76, agreeableness = 5.0, neuroticism = 2.51)"
46,23,40,6,2,21.0,0,68,male,false,false,false,21.0,Int64[],0.0,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.71, conscientiousness = 3.08, extraversion = 1.26, agreeableness = 3.8, neuroticism = 3.37)"
21,6,20,4,1,24.0,0,91,female,false,false,false,24.0,Int64[],0.0,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 4.22, conscientiousness = 2.87, extraversion = 2.11, agreeableness = 3.12, neuroticism = 3.81)"
38,38,17,2,1,17.0,0,60,female,false,false,false,17.0,Int64[],0.0,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.71, conscientiousness = 1.97, extraversion = 3.14, agreeableness = 2.99, neuroticism = 3.57)"
24,12,50,6,2,14.0,0,83,female,false,false,false,14.0,Int64[],0.0,"Bool[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 4.69, conscientiousness = 4.06, extraversion = 1.98, agreeableness = 3.15, neuroticism = 2.95)"
8,33,22,4,3,15.0,0,74,male,false,false,false,15.0,Int64[],0.0,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 4.01, conscientiousness = 3.51, extraversion = 2.75, agreeableness = 3.84, neuroticism = 3.87)"
17,13,44,1,2,22.0,0,93,male,false,false,false,22.0,Int64[],0.0,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 4.02, conscientiousness = 3.94, extraversion = 4.61, agreeableness = 4.18, neuroticism = 2.05)"
37,24,8,6,3,5.0,0,91,female,false,false,false,5.0,Int64[],0.0,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 3.46, conscientiousness = 3.26, extraversion = 1.07, agreeableness = 2.3, neuroticism = 3.49)"
1,2,21,6,2,9.0,0,92,male,false,false,false,9.0,Int64[],0.0,"Bool[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 2.88, conscientiousness = 3.36, extraversion = 3.74, agreeableness = 3.6, neuroticism = 3.74)"
22,20,18,1,3,25.0,0,97,male,false,false,false,25.0,Int64[],0.0,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(openness = 2.33, conscientiousness = 3.34, extraversion = 1.0, agreeableness = 3.19, neuroticism = 3.19)"
